step,score,params
10,0.7042298535122833,"{'idx_choice--0': 1, 'idx_choice--1': 1, 'idx_choice--2': 6, 'by_channels--EqualizeTransform': True, 'mode--EqualizeTransform': 'cv', 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.5435246899780948, 'alpha--right--SharpenTransform': 0.7346710864506436, 'lightness--left--SharpenTransform': 1.9864556093603944, 'lightness--right--SharpenTransform': 1.9873746186038654, 'method--SharpenTransform': 'gaussian', 'idx_choice--4': 0, 'rain_type--RainTransform': 'torrential', 'slant_range--left--RainTransform': 41.777095846844574, 'slant_range--right--RainTransform': 44.996267675142555, 'drop_length--RainTransform': 23, 'drop_width--RainTransform': 2, 'blur_value--RainTransform': 25, 'brightness_coefficient--RainTransform': 0.6669499598496302, 'idx_choice--5': 3, 'idx_choice--6': 2, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 67, 'num_holes_range--right--CoarseDropoutTransform': 93, 'hole_height_range--left--CoarseDropoutTransform': 0.016128333128934257, 'hole_height_range--right--CoarseDropoutTransform': 0.04240236094870173, 'hole_width_range--left--CoarseDropoutTransform': 0.002283546131237141, 'hole_width_range--right--CoarseDropoutTransform': 0.042687151924782826, 'fill--CoarseDropoutTransform': 13}"
11,0.895474032756496,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 3, 'scale--right--MorphologicalTransform': 4, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 3, 'gamma_limit--left--GammaTransform': 4.265160919377067, 'gamma_limit--right--GammaTransform': 7.578935553122136, 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.0058818281727509025, 'alpha--right--SharpenTransform': 0.02371571085744023, 'lightness--left--SharpenTransform': 0.06756457059304144, 'lightness--right--SharpenTransform': 0.11569218176756824, 'method--SharpenTransform': 'kernel', 'idx_choice--4': 3, 'primary_distortion_limit--left--ChromaticAberrationTransform': -0.6795627389670122, 'primary_distortion_limit--right--ChromaticAberrationTransform': 0.4986528571295492, 'secondary_distortion_limit--left--ChromaticAberrationTransform': -0.24172451769287903, 'secondary_distortion_limit--right--ChromaticAberrationTransform': 0.6968256928770151, 'mode--ChromaticAberrationTransform': 'green_purple', 'interpolation--ChromaticAberrationTransform': 1, 'idx_choice--5': 3, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.9731360041681629, 'scale_range--right--DownscaleTransform': 0.9731901224774151, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 23, 'num_holes_range--right--CoarseDropoutTransform': 77, 'hole_height_range--left--CoarseDropoutTransform': 0.03728705960462094, 'hole_height_range--right--CoarseDropoutTransform': 0.03875790938418909, 'hole_width_range--left--CoarseDropoutTransform': 0.013863894979004225, 'hole_width_range--right--CoarseDropoutTransform': 0.022747285231304128, 'fill--CoarseDropoutTransform': 74}"
12,0.8190178007851836,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 4, 'scale--right--MorphologicalTransform': 5, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 4, 'threshold_range--left--SolarizeTransform': 0.9175649765685386, 'threshold_range--right--SolarizeTransform': 0.9468422971356727, 'idx_choice--3': 5, 'alpha--left--EmbossTransform': 2.70634024380767e-05, 'alpha--right--EmbossTransform': 0.9663641666772713, 'strength--left--EmbossTransform': 0.20474367583791414, 'strength--right--EmbossTransform': 0.45058500106974975, 'idx_choice--4': 3, 'primary_distortion_limit--left--ChromaticAberrationTransform': 0.5235155670952121, 'primary_distortion_limit--right--ChromaticAberrationTransform': 0.538761354300826, 'secondary_distortion_limit--left--ChromaticAberrationTransform': -0.6873646257104109, 'secondary_distortion_limit--right--ChromaticAberrationTransform': -0.6662978616214292, 'mode--ChromaticAberrationTransform': 'green_purple', 'interpolation--ChromaticAberrationTransform': 1, 'idx_choice--5': 3, 'idx_choice--6': 2, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 11, 'num_holes_range--right--CoarseDropoutTransform': 80, 'hole_height_range--left--CoarseDropoutTransform': 0.04171668803121642, 'hole_height_range--right--CoarseDropoutTransform': 0.04174066820016129, 'hole_width_range--left--CoarseDropoutTransform': 0.011257847592822468, 'hole_width_range--right--CoarseDropoutTransform': 0.019073157774778284, 'fill--CoarseDropoutTransform': 63}"
13,0.7873469035870051,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 3, 'scale--right--MorphologicalTransform': 4, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 5, 'num_bits--PosterizeTransform': 4, 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.01623212455427729, 'alpha--right--SharpenTransform': 0.04526344159322518, 'lightness--left--SharpenTransform': 0.12794120144169446, 'lightness--right--SharpenTransform': 0.14507713447944726, 'method--SharpenTransform': 'kernel', 'idx_choice--4': 4, 'radius--left--DefocusTransform': 6, 'radius--right--DefocusTransform': 11, 'alias_blur--left--DefocusTransform': 18.36549946077585, 'alias_blur--right--DefocusTransform': 18.371004257148613, 'idx_choice--5': 3, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.20990010721877989, 'scale_range--right--DownscaleTransform': 0.2505874095792312, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 33, 'num_holes_range--right--CoarseDropoutTransform': 58, 'hole_height_range--left--CoarseDropoutTransform': 0.03338467906796709, 'hole_height_range--right--CoarseDropoutTransform': 0.034885560239589296, 'hole_width_range--left--CoarseDropoutTransform': 0.02588195409460811, 'hole_width_range--right--CoarseDropoutTransform': 0.033292034031916565, 'fill--CoarseDropoutTransform': 149}"
14,0.3603816495559976,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 4, 'scale--right--MorphologicalTransform': 7, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 7, 'idx_choice--3': 6, 'idx_choice--4': 2, 'scale--RainbowTransform': 0.25223022739085743, 'per_channel--RainbowTransform': False, 'idx_choice--5': 2, 'shift_limit--left--ShiftScaleRotateTransform': -0.1753481083162177, 'shift_limit--right--ShiftScaleRotateTransform': -0.1424949591503704, 'scale_limit--left--ShiftScaleRotateTransform': 0.9944930425449181, 'scale_limit--right--ShiftScaleRotateTransform': 0.9999052734574415, 'rotate_limit--left--ShiftScaleRotateTransform': -310.59021205277213, 'rotate_limit--right--ShiftScaleRotateTransform': -306.1473491992712, 'fill--ShiftScaleRotateTransform': 5, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.9861839794492286, 'scale_range--right--DownscaleTransform': 0.9989110737131738, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 94, 'num_holes_range--right--CoarseDropoutTransform': 100, 'hole_height_range--left--CoarseDropoutTransform': 0.0015942369913098768, 'hole_height_range--right--CoarseDropoutTransform': 0.007347098733145131, 'hole_width_range--left--CoarseDropoutTransform': 0.0491430261341569, 'hole_width_range--right--CoarseDropoutTransform': 0.04984980040687812, 'fill--CoarseDropoutTransform': 79}"
15,0.864825061938547,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 4, 'scale--right--MorphologicalTransform': 6, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 1, 'hue_shift_limit--left--HSVTransform': 46.157486973935605, 'hue_shift_limit--right--HSVTransform': 66.74202141279868, 'sat_shift_limit--left--HSVTransform': 235.1327061816054, 'sat_shift_limit--right--HSVTransform': 249.9041972975746, 'val_shift_limit--left--HSVTransform': 63.33875004796225, 'val_shift_limit--right--HSVTransform': 78.24871881905727, 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.001262264788261247, 'alpha--right--SharpenTransform': 0.01614200657288082, 'lightness--left--SharpenTransform': 0.09303061147433989, 'lightness--right--SharpenTransform': 0.20654286535562405, 'method--SharpenTransform': 'kernel', 'idx_choice--4': 6, 'idx_choice--5': 3, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.42457900571302976, 'scale_range--right--DownscaleTransform': 0.5308858721242015, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 57, 'num_holes_range--right--CoarseDropoutTransform': 79, 'hole_height_range--left--CoarseDropoutTransform': 0.021738391810159997, 'hole_height_range--right--CoarseDropoutTransform': 0.033775373912244694, 'hole_width_range--left--CoarseDropoutTransform': 0.01665293825103382, 'hole_width_range--right--CoarseDropoutTransform': 0.024296530395230876, 'fill--CoarseDropoutTransform': 7}"
16,0.7658179603266887,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 2, 'scale--right--MorphologicalTransform': 3, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 3, 'gamma_limit--left--GammaTransform': 30.985982857292075, 'gamma_limit--right--GammaTransform': 33.112187015185995, 'idx_choice--3': 5, 'alpha--left--EmbossTransform': 0.001690573254054098, 'alpha--right--EmbossTransform': 0.07405672574570599, 'strength--left--EmbossTransform': 0.5130576527997041, 'strength--right--EmbossTransform': 0.629004335819606, 'idx_choice--4': 3, 'primary_distortion_limit--left--ChromaticAberrationTransform': -0.6691327033687118, 'primary_distortion_limit--right--ChromaticAberrationTransform': -0.4473415018827706, 'secondary_distortion_limit--left--ChromaticAberrationTransform': 0.6658264852198688, 'secondary_distortion_limit--right--ChromaticAberrationTransform': 0.698680109013731, 'mode--ChromaticAberrationTransform': 'red_blue', 'interpolation--ChromaticAberrationTransform': 0, 'idx_choice--5': 3, 'idx_choice--6': 2, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 26, 'num_holes_range--right--CoarseDropoutTransform': 27, 'hole_height_range--left--CoarseDropoutTransform': 0.047892778249368065, 'hole_height_range--right--CoarseDropoutTransform': 0.04999979183822066, 'hole_width_range--left--CoarseDropoutTransform': 0.0007117584873538325, 'hole_width_range--right--CoarseDropoutTransform': 0.0016875380105318138, 'fill--CoarseDropoutTransform': 93}"
17,0.9911779394069462,"{'idx_choice--0': 1, 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.14932005673611354, 'per_channel--PixelDropoutTransform': False, 'idx_choice--2': 5, 'num_bits--PosterizeTransform': 7, 'idx_choice--3': 3, 'blur_limit--left--MotionBlurTransform': 3, 'blur_limit--right--MotionBlurTransform': 4, 'allow_shifted--MotionBlurTransform': False, 'angle_range--left--MotionBlurTransform': 14.913761943950817, 'angle_range--right--MotionBlurTransform': 44.34165404840286, 'direction_range--left--MotionBlurTransform': 0.9877440175808707, 'direction_range--right--MotionBlurTransform': 0.9995626005248296, 'idx_choice--4': 1, 'snow_point_range--left--SnowTransform': 0.893979392668353, 'snow_point_range--right--SnowTransform': 0.8945341543419921, 'brightness_coeff--SnowTransform': 0.9619760057234784, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 9.452565717419168, 'distort_limit--right--OpticalDistortionTransform': 9.971805739934702, 'fill--OpticalDistortionTransform': 5, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.48300579179778846, 'scale_range--right--DownscaleTransform': 0.7396084021069821, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 82, 'num_holes_range--right--CoarseDropoutTransform': 93, 'hole_height_range--left--CoarseDropoutTransform': 0.030657261762741278, 'hole_height_range--right--CoarseDropoutTransform': 0.037893884526687786, 'hole_width_range--left--CoarseDropoutTransform': 0.02310847214064466, 'hole_width_range--right--CoarseDropoutTransform': 0.03977211459844926, 'fill--CoarseDropoutTransform': 246}"
18,0.9529928419712588,"{'idx_choice--0': 1, 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.14616850562938669, 'per_channel--PixelDropoutTransform': False, 'idx_choice--2': 5, 'num_bits--PosterizeTransform': 7, 'idx_choice--3': 3, 'blur_limit--left--MotionBlurTransform': 3, 'blur_limit--right--MotionBlurTransform': 4, 'allow_shifted--MotionBlurTransform': False, 'angle_range--left--MotionBlurTransform': 15.381950380497642, 'angle_range--right--MotionBlurTransform': 48.20995074450655, 'direction_range--left--MotionBlurTransform': 0.9335033577072062, 'direction_range--right--MotionBlurTransform': 0.9995219989315614, 'idx_choice--4': 4, 'radius--left--DefocusTransform': 1, 'radius--right--DefocusTransform': 2, 'alias_blur--left--DefocusTransform': 1.3562547528374953, 'alias_blur--right--DefocusTransform': 6.527999460491663, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 9.917800406677184, 'distort_limit--right--OpticalDistortionTransform': 9.971375692206504, 'fill--OpticalDistortionTransform': 2, 'idx_choice--6': 0, 'compression_type--CompressionTransform': 'jpeg', 'quality_range--left--CompressionTransform': 8, 'quality_range--right--CompressionTransform': 10, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 97, 'num_holes_range--right--CoarseDropoutTransform': 99, 'hole_height_range--left--CoarseDropoutTransform': 0.03369131229740973, 'hole_height_range--right--CoarseDropoutTransform': 0.03775748711780853, 'hole_width_range--left--CoarseDropoutTransform': 0.02786223497731983, 'hole_width_range--right--CoarseDropoutTransform': 0.036019380611496815, 'fill--CoarseDropoutTransform': 242}"
19,0.9582589098536376,"{'idx_choice--0': 1, 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.14920659191996147, 'per_channel--PixelDropoutTransform': False, 'idx_choice--2': 5, 'num_bits--PosterizeTransform': 7, 'idx_choice--3': 3, 'blur_limit--left--MotionBlurTransform': 3, 'blur_limit--right--MotionBlurTransform': 4, 'allow_shifted--MotionBlurTransform': False, 'angle_range--left--MotionBlurTransform': 1.0904369749321567, 'angle_range--right--MotionBlurTransform': 8.217539544232494, 'direction_range--left--MotionBlurTransform': 0.9944180452663931, 'direction_range--right--MotionBlurTransform': 0.9997308178126922, 'idx_choice--4': 4, 'radius--left--DefocusTransform': 1, 'radius--right--DefocusTransform': 2, 'alias_blur--left--DefocusTransform': 1.28785567980509, 'alias_blur--right--DefocusTransform': 1.422572921261608, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 9.977183349994943, 'distort_limit--right--OpticalDistortionTransform': 9.978771823785012, 'fill--OpticalDistortionTransform': 3, 'idx_choice--6': 0, 'compression_type--CompressionTransform': 'jpeg', 'quality_range--left--CompressionTransform': 7, 'quality_range--right--CompressionTransform': 13, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 89, 'num_holes_range--right--CoarseDropoutTransform': 99, 'hole_height_range--left--CoarseDropoutTransform': 0.029573875124973618, 'hole_height_range--right--CoarseDropoutTransform': 0.03556869992601917, 'hole_width_range--left--CoarseDropoutTransform': 0.031245935722688616, 'hole_width_range--right--CoarseDropoutTransform': 0.03738885514840027, 'fill--CoarseDropoutTransform': 240}"
