step,score,params
0,0.46487738652264976,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 5, 'scale--right--MorphologicalTransform': 7, 'operation--MorphologicalTransform': 'dilation', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.07614796225847398, 'per_channel--PixelDropoutTransform': True, 'idx_choice--2': 2, 'r_shift_limit--left--RGBShiftTransform': -74.86016946431126, 'r_shift_limit--right--RGBShiftTransform': 9.406031153627907, 'g_shift_limit--left--RGBShiftTransform': -53.95319204359863, 'g_shift_limit--right--RGBShiftTransform': 5.332007381322569, 'b_shift_limit--left--RGBShiftTransform': -71.78586108367224, 'b_shift_limit--right--RGBShiftTransform': 40.141142025584756, 'idx_choice--3': 5, 'alpha--left--EmbossTransform': 0.48433140980453654, 'alpha--right--EmbossTransform': 0.9114294101216915, 'strength--left--EmbossTransform': 0.9399032278231614, 'strength--right--EmbossTransform': 0.9700048864311801, 'idx_choice--4': 1, 'snow_point_range--left--SnowTransform': 0.8142263611589182, 'snow_point_range--right--SnowTransform': 0.8410044714484579, 'brightness_coeff--SnowTransform': 1.669448750250206, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 1.9652889168468524, 'distort_limit--right--OpticalDistortionTransform': 4.866397058529675, 'fill--OpticalDistortionTransform': 131, 'idx_choice--6': 0, 'compression_type--CompressionTransform': 'jpeg', 'quality_range--left--CompressionTransform': 10, 'quality_range--right--CompressionTransform': 27, 'idx_choice--7': 2}"
1,0.5075285426972965,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 1, 'scale--right--MorphologicalTransform': 3, 'operation--MorphologicalTransform': 'dilation', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.04959004140516622, 'per_channel--PixelDropoutTransform': True, 'idx_choice--2': 2, 'r_shift_limit--left--RGBShiftTransform': 38.33774779569957, 'r_shift_limit--right--RGBShiftTransform': 46.61044225759054, 'g_shift_limit--left--RGBShiftTransform': 1.9239769062334204, 'g_shift_limit--right--RGBShiftTransform': 36.202155178573314, 'b_shift_limit--left--RGBShiftTransform': 35.94788711998076, 'b_shift_limit--right--RGBShiftTransform': 67.50282594905471, 'idx_choice--3': 5, 'alpha--left--EmbossTransform': 0.5037897394737366, 'alpha--right--EmbossTransform': 0.7575977854832973, 'strength--left--EmbossTransform': 0.7962716590479907, 'strength--right--EmbossTransform': 0.9507040979979323, 'idx_choice--4': 2, 'scale--RainbowTransform': 0.5754008553561629, 'per_channel--RainbowTransform': True, 'idx_choice--5': 0, 'scale--left--PerspectiveTransform': 24.505384897199306, 'scale--right--PerspectiveTransform': 46.145206678691025, 'fill--PerspectiveTransform': 248, 'idx_choice--6': 0, 'compression_type--CompressionTransform': 'jpeg', 'quality_range--left--CompressionTransform': 48, 'quality_range--right--CompressionTransform': 51, 'idx_choice--7': 2}"
2,0.5342852847235917,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 1, 'scale--right--MorphologicalTransform': 3, 'operation--MorphologicalTransform': 'dilation', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.003270704879877984, 'per_channel--PixelDropoutTransform': False, 'idx_choice--2': 6, 'by_channels--EqualizeTransform': True, 'mode--EqualizeTransform': 'pil', 'idx_choice--3': 0, 'blur_limit--left--BlurTransform': 4, 'blur_limit--right--BlurTransform': 5, 'idx_choice--4': 6, 'idx_choice--5': 0, 'scale--left--PerspectiveTransform': 531.6070053968294, 'scale--right--PerspectiveTransform': 815.7425760051954, 'fill--PerspectiveTransform': 148, 'idx_choice--6': 0, 'compression_type--CompressionTransform': 'jpeg', 'quality_range--left--CompressionTransform': 36, 'quality_range--right--CompressionTransform': 48, 'idx_choice--7': 2}"
3,0.5329640204224104,"{'idx_choice--0': 1, 'idx_choice--1': 1, 'idx_choice--2': 3, 'gamma_limit--left--GammaTransform': 85.92107028518794, 'gamma_limit--right--GammaTransform': 145.7801210253549, 'idx_choice--3': 6, 'idx_choice--4': 5, 'max_factor--left--ZoomBlurTransform': 1.0678907192422074, 'max_factor--right--ZoomBlurTransform': 1.0891200346473089, 'step_factor--left--ZoomBlurTransform': 0.03295156621713887, 'step_factor--right--ZoomBlurTransform': 0.03545479222340196, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 4.167833583840777, 'distort_limit--right--OpticalDistortionTransform': 5.107002982898848, 'fill--OpticalDistortionTransform': 127, 'idx_choice--6': 2, 'idx_choice--7': 2}"
4,0.43908785006678946,"{'idx_choice--0': 1, 'idx_choice--1': 1, 'idx_choice--2': 8, 'idx_choice--3': 6, 'idx_choice--4': 0, 'rain_type--RainTransform': 'drizzle', 'slant_range--left--RainTransform': 39.46939126736984, 'slant_range--right--RainTransform': 43.81099134063593, 'drop_length--RainTransform': 7, 'drop_width--RainTransform': 2, 'blur_value--RainTransform': 22, 'brightness_coefficient--RainTransform': 0.7837159576291595, 'idx_choice--5': 0, 'scale--left--PerspectiveTransform': 18.849865961255688, 'scale--right--PerspectiveTransform': 362.0668218999315, 'fill--PerspectiveTransform': 50, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.8665894617869188, 'scale_range--right--DownscaleTransform': 0.9433769272109267, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 45, 'num_holes_range--right--CoarseDropoutTransform': 81, 'hole_height_range--left--CoarseDropoutTransform': 0.02248411279942459, 'hole_height_range--right--CoarseDropoutTransform': 0.03574828308745537, 'hole_width_range--left--CoarseDropoutTransform': 0.04892788044396089, 'hole_width_range--right--CoarseDropoutTransform': 0.049715495720822664, 'fill--CoarseDropoutTransform': 189}"
5,0.5428198988007178,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 5, 'scale--right--MorphologicalTransform': 7, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.059365187931865904, 'per_channel--PixelDropoutTransform': True, 'idx_choice--2': 5, 'num_bits--PosterizeTransform': 3, 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.6239323847692467, 'alpha--right--SharpenTransform': 0.7448103039462726, 'lightness--left--SharpenTransform': 1.0317483637277716, 'lightness--right--SharpenTransform': 1.3872603918815316, 'method--SharpenTransform': 'kernel', 'idx_choice--4': 6, 'idx_choice--5': 3, 'idx_choice--6': 2, 'idx_choice--7': 1, 'ratio--GridDropoutTransform': 0.3917282907207488, 'unit_size_range--left--GridDropoutTransform': 46, 'unit_size_range--right--GridDropoutTransform': 58, 'fill--GridDropoutTransform': 218}"
6,0.4270223191452325,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 3, 'scale--right--MorphologicalTransform': 6, 'operation--MorphologicalTransform': 'dilation', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.042457875650077984, 'per_channel--PixelDropoutTransform': False, 'idx_choice--2': 9, 'idx_choice--3': 1, 'blur_limit--GaussianBlurTransform': 5, 'sigma_limit--left--GaussianBlurTransform': 0.4107601131338444, 'sigma_limit--right--GaussianBlurTransform': 1.8686855698253142, 'idx_choice--4': 6, 'idx_choice--5': 2, 'shift_limit--left--ShiftScaleRotateTransform': -0.09615422295956164, 'shift_limit--right--ShiftScaleRotateTransform': 0.07896998358155544, 'scale_limit--left--ShiftScaleRotateTransform': 0.3427851456370275, 'scale_limit--right--ShiftScaleRotateTransform': 0.3556187114779038, 'rotate_limit--left--ShiftScaleRotateTransform': 165.4998446957586, 'rotate_limit--right--ShiftScaleRotateTransform': 269.50865283899986, 'fill--ShiftScaleRotateTransform': 24, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.8908007090218051, 'scale_range--right--DownscaleTransform': 0.904809934078366, 'idx_choice--7': 1, 'ratio--GridDropoutTransform': 0.13972848917809869, 'unit_size_range--left--GridDropoutTransform': 66, 'unit_size_range--right--GridDropoutTransform': 69, 'fill--GridDropoutTransform': 232}"
7,0.4870406206956562,"{'idx_choice--0': 1, 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.06871825308680539, 'per_channel--PixelDropoutTransform': True, 'idx_choice--2': 6, 'by_channels--EqualizeTransform': False, 'mode--EqualizeTransform': 'pil', 'idx_choice--3': 3, 'blur_limit--left--MotionBlurTransform': 3, 'blur_limit--right--MotionBlurTransform': 10, 'allow_shifted--MotionBlurTransform': True, 'angle_range--left--MotionBlurTransform': 271.74644175314245, 'angle_range--right--MotionBlurTransform': 321.08616254777957, 'direction_range--left--MotionBlurTransform': 0.047535700188986674, 'direction_range--right--MotionBlurTransform': 0.8386609412685264, 'idx_choice--4': 4, 'radius--left--DefocusTransform': 8, 'radius--right--DefocusTransform': 9, 'alias_blur--left--DefocusTransform': 23.298453799166357, 'alias_blur--right--DefocusTransform': 24.524537797252346, 'idx_choice--5': 2, 'shift_limit--left--ShiftScaleRotateTransform': -0.056999873898965936, 'shift_limit--right--ShiftScaleRotateTransform': 0.16755950444147577, 'scale_limit--left--ShiftScaleRotateTransform': 0.618249383316773, 'scale_limit--right--ShiftScaleRotateTransform': 0.9479812169820695, 'rotate_limit--left--ShiftScaleRotateTransform': -193.10647272802902, 'rotate_limit--right--ShiftScaleRotateTransform': 81.53559976189644, 'fill--ShiftScaleRotateTransform': 231, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.9135824779364552, 'scale_range--right--DownscaleTransform': 0.921803845424537, 'idx_choice--7': 2}"
8,0.48232758298735934,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 1, 'scale--right--MorphologicalTransform': 6, 'operation--MorphologicalTransform': 'erosion', 'idx_choice--1': 1, 'idx_choice--2': 9, 'idx_choice--3': 4, 'alpha--left--SharpenTransform': 0.5530730904680862, 'alpha--right--SharpenTransform': 0.6909174883352199, 'lightness--left--SharpenTransform': 1.0014421496662707, 'lightness--right--SharpenTransform': 1.7871195286920871, 'method--SharpenTransform': 'gaussian', 'idx_choice--4': 4, 'radius--left--DefocusTransform': 6, 'radius--right--DefocusTransform': 11, 'alias_blur--left--DefocusTransform': 1.6518710644242747, 'alias_blur--right--DefocusTransform': 21.62072862121931, 'idx_choice--5': 0, 'scale--left--PerspectiveTransform': 247.52552236181037, 'scale--right--PerspectiveTransform': 615.5804901485342, 'fill--PerspectiveTransform': 119, 'idx_choice--6': 2, 'idx_choice--7': 1, 'ratio--GridDropoutTransform': 0.2533128992818336, 'unit_size_range--left--GridDropoutTransform': 65, 'unit_size_range--right--GridDropoutTransform': 66, 'fill--GridDropoutTransform': 97}"
9,0.493786735705795,"{'idx_choice--0': 0, 'scale--left--MorphologicalTransform': 5, 'scale--right--MorphologicalTransform': 7, 'operation--MorphologicalTransform': 'dilation', 'idx_choice--1': 0, 'dropout_prob--PixelDropoutTransform': 0.06669209747555918, 'per_channel--PixelDropoutTransform': True, 'idx_choice--2': 0, 'brightness_limit--left--BrightnessContrastTransform': -0.1936004857205536, 'brightness_limit--right--BrightnessContrastTransform': 0.029072973354263343, 'contrast_limit--left--BrightnessContrastTransform': 0.19066277887658128, 'contrast_limit--right--BrightnessContrastTransform': 0.1933876530266006, 'idx_choice--3': 6, 'idx_choice--4': 6, 'idx_choice--5': 1, 'distort_limit--left--OpticalDistortionTransform': 7.554769873587132, 'distort_limit--right--OpticalDistortionTransform': 7.911448278978113, 'fill--OpticalDistortionTransform': 28, 'idx_choice--6': 1, 'scale_range--left--DownscaleTransform': 0.32014814815973996, 'scale_range--right--DownscaleTransform': 0.8104880053271124, 'idx_choice--7': 0, 'num_holes_range--left--CoarseDropoutTransform': 90, 'num_holes_range--right--CoarseDropoutTransform': 98, 'hole_height_range--left--CoarseDropoutTransform': 0.011474298713774537, 'hole_height_range--right--CoarseDropoutTransform': 0.04005611455475107, 'hole_width_range--left--CoarseDropoutTransform': 0.003975466023501843, 'hole_width_range--right--CoarseDropoutTransform': 0.03028967502329632, 'fill--CoarseDropoutTransform': 120}"
